input;end_label
"Und es wird oft angeboten, eine Lebensversicherung in eine Finanzierung einzubauen.
Aber wenn man dann effektiv einmal umrechnet – mit den Laufzeiten und den Konditionen,
und mit den Beträgen, die Sie da berücksichtigen müssen –
dann ist es nicht unbedingt die günstigste Art.";advance
also hundertfünfzig werden sie eventuell benötigen und sie haben dreißig tausend jetzt zur verfügung.;advance
wann käme denn eine finanzierung auf sie zu?;advance
"Dann, nach diesen dreieinhalb Jahren, würden diese acht Prozent wieder abgelöst werden –
mit dem zugeteilten Vertrag.
Und dann kommen Sie ja runter auf viereinhalb Prozent.";advance
Dreieinhalb Jahre wäre jetzt also die kürzeste Zeit wenn man also jetzt von einem neuen Vertrag ausgeht.;advance
"Sie können jetzt natürlich auch den Bausparvertrag auf vierzig Prozent auffüllen.
Dann kommt der Vertrag etwas eher zur Zuteilung, nämlich auf knappe drei Jahre.";advance
" Wenn man davon einmal ausgeht – als Beispiel: Fünfhundert Mark Zins- und Tilgungsrate für ungefähr fünfzehn Jahre. Mehr können Sie jederzeit zusätzlich zahlen.
";advance
"Nein, denn dieses Guthaben bleibt ja auf dem Bausparvertrag,
damit wir irgendwann einmal eine Zuteilung erreichen.";advance
und dann ist es jetzt eben die frage wieweit man die finanzierung nur mit einem bausparvertrag abwickelt;advance
"
Sie können also praktisch diese klassische Hypothek nehmen,
wo man sagt:
Meinetwegen ein Zinssatz – ich gehe jetzt einmal von acht Prozent aus – plus eins,
für dreißig Jahre.
Dann haben Sie vielleicht für fünf Jahre einen festen Zinssatz,
und davon geht man schon wieder ab, indem man sagt:
Eine tilgungsfreie Hypothek.
Das heißt, Sie bekommen fünfzigtausend Euro,
und die Bank verzichtet auf die Tilgung,
wenn dafür ein Vertrag angespart wird.";advance
"
Heute sagt man schon: Die Bank verzichtet vollständig auf die Tilgung,
wenn man von vornherein diesen Vertrag in entsprechender Höhe abschließt.
Wenn man den einmal anspart, steuerliche Vergünstigungen in Anspruch nimmt
und bei der Zuteilung schon die gesamte Hypothek ablöst –
und nicht immer so kleckerweise Teilablösungen macht";advance
"und wenn ich jetzt den antrag noch stellen würde, würde es ja sicher gar nicht mehr realisierbar sein; wenn das nur für ein halbes jahr gilt, ja?";advance
Haben sie dort schon einen kaufvertrag abgeschlossen?;advance
"Beide Formen sind abhängig von Ihren Einkommensgrenzen.
";advance
"Sie waren schon immer Mieter dort
und können die Wohnung jetzt käuflich erwerben.";advance
hier gelten leider, da es sich nicht um eine neugebaute eigentumswohnung handelt, nicht, da gelten nicht diese fördermittel;advance
hier haben sie die möglichkeit, über die treuhand, ein sogenanntes restkaufgeld darlehen zu erhalten;advance
und dieses restkaufgelddarlehen, können sie beantragen über die bank, bei der sie:, ihre wohnung finanzieren.;advance
"
Sie können auch praktisch jetzt Geld bekommen,
ohne einen Vertrag auffüllen zu müssen.
Das geht auch, ist dann praktisch wie eine Hypothek.";advance
man kann auch eine finanzierung ohne eigenkapital zustande bringen.;advance
"Ich bin gerade am Überlegen,
weil bei der Guthabenverzinsung sage ich drei Prozent,
für das Darlehen zahlen Sie viereinhalb Prozent.";advance
"Die Bewertungsstichtage – wir haben März und September –
sollte man dann mit Sonderzahlungen ausnutzen,
damit man das entsprechend leistet.
Weil man dadurch die Laufzeiten schon sehr beeinflussen kann.";advance
"Das heißt, es ist schon wichtig, dass Sie jetzt überlegen –
also, es wird Geld kosten, einen Pass zu beschaffen.";advance
Und dann können Sie wie gesagt in der Botschaft heiraten aber dann müssen Sie auch bei der Botschaft mal fragen was brauchen Sie alles.;advance
Wenn Sie möchten notiere ich mir gerne noch mal Ihre Telefonnummer  und ich frage meinen Kollegen, der ist heute leider nicht da, der ähm sich sehr gut auskennt mit ähm afganischen Personen.;advance
Also tut mir Leid um Ihre Situation also es scheint auch nicht so leicht zu sein.;advance
naja ich wollte mich mal erkundigen überhaupt, ich sag mal vom prinzip was heute in der zeitung steht;advance
wenn man sparen kann man natürlich nur in dEm maße, wie man auch tatsächlich steuern zahlt;advance
naja, ich nehme an da müssten ja irgendwelche übergangsreglungen in kraft treten;advance
es wird auch ne übergangsregelung geben, die ist aber  im detail hier noch nicht bekannt;advance
das wollte ich nur wissen, weil mich das sehr interessiert weil wir eben da sehr von betroffen würden;advance
möchten sie ein haus bauen oder eine wohnung kaufen?;advance
"Nein, da wissen wir leider noch nichts Näheres. Das ist zwar mal in der Zeitung angekündigt worden,
aber ohne Gesetzeskraft.";advance
wenn sie entgegenkommend sind dann  geben sie ihn auch gleich noch das  antragsformular mit;advance
ja da muss ich sie näher fragen was möchten sie denn machen?;advance
ist diese duftkultur für dich wichtig wie gehst du vor  erzähl mir deine duft so bisschen in meine duftwelt eintauchen kannst;advance
das trifft aber nicht zu wenn sie das haus von den eltern überschrieben bekommen haben, sondern diese das bekommt man nur wenn man häuser kauft;advance
in dem moment wo sie ein haus übertragen bekommen können sie diese nicht nutzen und  entsprechend auch  kein baukindergeld bekommen.;advance
"und bei bedarf halt eben einsprühn dass sie dann gut luft kriegen
";advance
das wäre jetzt also bei so acht prozent wenn es also jetzt wirklich um ganz neue verträge geht;advance
"Sie können auf diesen Sparbeitrag vermögenswirksame Leistungen anrechnen lassen,
sodass man diese dort mit anlegt.";advance
"Die Verträge, die innerhalb eines Jahres bis anderthalb Jahren zur Zuteilung kommen,
die finanzieren wir selbst vor –
aus eigenen Mitteln.";advance
können sich gern  noch eine unterlage mitnehmen;advance
haben sie schon so eine broschüre von uns oder möchten sie da nochmal was mitnehmen?;advance
was wäre das dann hier für eine baumaßnahme ist das?  ;advance
hat es überhaupt sinn sich kaufobjekte anzusehen oder ist das doch nicht machbar?;advance
"Na gut.
Ich meine, die Bedingungen hier – die sind ja überall gleich.
Bei den Konditionen kann es schon Abweichungen geben.";advance
sind sie länger als sechs jahre in deutschland?;advance
ja, also wie gesagt, ich habe mich heute erst angemeldet hier in südstadt. vielleicht ist, steht auch nicht;advance
sie waren schon vorne bei den Kollegen? Im einwohnermeldeamt?;advance
Sie sind eingereist ins bundesgebiet?;advance
okay, das, das reicht aber in jedem fall für eine Anspruchseinbürgerung.  ;advance
das wird etwas einfacher, wenn wir ihr verfahren nicht unserer regierung vorlegen müssen;advance
das müsste dann wenn sie dann alles besorgt und auch kopiert haben ein termin für die abgabe vereinbart werden;advance
also einmal die urkunde selbst und einmal eine deutsche übersetzung, weil da nämlich ihr vatersname draufsteht.;advance
sie können des dann zwar Ablegen, diesen namensbestandteil, aber ich muss den erstemal übernEhmen, weil es Ist im sowjetischen oder auch jetzt im ukraInischen, kasAchischen ist es dann bestAndteil;advance
also muss das nach dieser verordnung übersetzt werden;advance
brauch ich nicht. aber da steht ihre soziAlversicherungsnummer drin. die lesen sie vor und dann wird ihnen des heimgeschickt.;advance
Hängt mit dem Gesetz zusammen: jaa gut, aber wir müssen halt emal hier die bayerischen Gesetze vollziehen;advance
Der wäre Nicht ausreichend, wenn sie den Nicht hätten, müsste ich sie zum deutschtest schicken;advance
bitte den Lebenslauf auch vor mir noch mal unterschreiben;advance
ich beglaubige schon mal vorweg, dass sie das hier selbst unterschrieben haben;advance
gut herr nambUri, wir haben jetzt die nächste hürde im erinbürgerungsverfahren genommen, also sie haben die genommen.;advance
was ihrem einbürgerungsantrag im moment etwas behindert hatte war ja der eintrag im schuldnerverzeichnis.;advance
ich habe noch mal dort angerufen, nachgefragt jetzt ist kein eintrag mehr, ist jetzt alles prima.;advance
das heißt jEtzt können wir die einbürgerungszusicherung rauslassen, das machen wir auch.;advance
also die zusicherung geht an den anwalt und der wird ihnen dann bescheid geben;advance
"weil sie sich ja bereit erklärt haben die entlassung aus der staatsangehörigkeit zu betreiben; das haben sie mit ihrem anwalt auch besprochen denke ich oder?";advance
ich habe ja da ein bisschen erfAhrung und weiß, worauf es ankommt. dann stürze ich mich gleich mal aufs wichtigste;advance
ich prüfe die unterlagen die dazu gehören dann sehn wir ja, dann müssen sie dieses blättchen nur noch ausfüllen;advance
wäre gut wenn das zu diese termin auch mein mann zusammenkommt.;advance
Diesen zweisprachigen entlassantrag müssen sie bei der Kubanischen Botschaft abgeben. ich gebe ihnen auch noch mal ne Kopie davon,;advance
also es kommt drauf an, wie lange leben sie schon in deutschland, haben sie ihren rechtmäßig gewöhnlichen aufenthalt schon lange genug hier das ist einmal so die erste grUndvoraussetzung;advance
jetzt muss dieser aufenthalt, den sie seit 94 haben auch möglichst rechtmäßig und gewöhnlich sein;advance
ja, eine niederlassungserlaubnis. die wurde ihnen erteilt wann?;advance
gleich nach der einreise. dann spricht einiges dafür, dass sie ein kontingentflüchtling sind;advance
okE, dann liegts auf der hand, dass sie acht jahre rechtmäßig gewöhnlichen aufenthalt in deutschland haben;advance
nee, momentan bekomme ich noch aufstockende leistungen von der arge.;advance
Sie sprechen natürlich gut, für sie wär auch so ein Deutschtest kein Problem, für sie fällt der Deutschtest flach.;advance
ja, nehmen sie platz. jetzt ganz kurz: wir haben uns schon emal unterhaldn, sie haben auch schon emal einbürgerungsantrag gestellt.;advance
haben wir das verfahren ruhen lassen?;advance
Also wir haben einen lEbenslauf. da haben sich jetzt ein paar jahre angschlossen.hat sich was entscheidendes geändert in ihrem leben?;advance
das ist schön, das heißt, die wirtschaftlichen voraussetzungen für die einbürgerung liegen;advance
schauen wer uns mal den ganzen alten vorgang durch. wir haben schon einige jAhreszeugnisse.;advance
wir müssen natürlich das ganze verfahren jetzt wieder auf einen aktuellen stand bringen;advance
aktuellen pass brauch mer natürlich, pAssauszug, weil der wäre jetzt Abgelaufen nach meinen unterlagen.;advance
also würde ich ihnen jetzt mal raten, eben einen aktuellen pAssauszug noch nachzureichen;advance
